driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Base_75,14,B,D,BA->AD,27.0,308.11,41.48,0.1326
Base_10,13,I,F,IE->EF,34.0,316.23,35.15,0.2771
Base_54,19,A,C,AB->BC,67.0,308.11,30.53,0.3705
Base_59,16,J,B,JC->CB,30.0,300.0,39.17,0.194
Base_18,18,D,E,DJ->JI->IE,38.0,496.51,48.95,0.0126
Base_23,16,B,D,BA->AD,27.0,308.11,41.67,0.1356
Base_71,17,C,H,CH,10.0,111.8,41.5,0.154
Base_29,20,F,D,FH->HC->CJ->JD,51.0,600.19,46.57,0.0561
Base_70,14,J,F,JC->CH->HF,45.0,419.92,35.0,0.284
Base_19,18,E,F,EF,22.0,158.11,26.36,0.4645
Base_30,19,D,A,DA,11.0,150.0,50.0,0.0
Base_67,16,I,B,IH->HB,29.0,299.54,42.59,0.1262
Base_9,18,F,A,FH->HB->BA,47.0,457.65,36.49,0.2532
Base_13,17,G,E,GF->FE,31.0,299.54,36.13,0.2645
Base_73,15,J,I,JI,13.0,158.11,45.0,0.0785
Base_74,14,F,B,FG->GB,37.0,299.54,30.41,0.3741
Base_1,21,G,J,GB->BC->CJ,39.0,458.11,43.21,0.1103
Base_22,17,B,F,BG->GF,48.0,299.54,33.79,0.3194
Base_24,17,H,E,HF->FE,53.0,316.23,26.86,0.4535
Base_25,13,F,E,FE,20.0,158.11,28.5,0.409
Base_34,16,B,G,BG,44.0,158.11,26.36,0.4645
Base_41,19,I,F,IE->EF,37.0,316.23,35.14,0.2822
Base_31,16,C,G,CB->BG,47.0,308.11,29.26,0.3996
Base_35,15,H,I,HI,12.0,158.11,50.0,0.0
Base_36,18,B,C,BC,12.0,150.0,48.33,0.025
Base_20,21,C,H,CH,13.0,111.8,31.92,0.3492
Base_47,17,E,A,EF->FH->HB->BA,62.0,615.76,40.08,0.1771
Base_7,16,A,J,AD->DJ,29.0,330.28,41.38,0.1448
Base_28,23,J,E,JI->IE,26.0,316.23,45.58,0.0623
Base_75,15,D,A,DA,11.0,150.0,50.0,0.0
Base_43,14,C,H,CH,14.0,111.8,29.29,0.4
Base_55,17,G,H,GB->BH,28.0,299.54,39.82,0.1936
Base_59,17,B,H,BH,11.0,141.42,48.18,0.0218
Base_17,19,G,B,GB,22.0,158.11,25.91,0.4764
Base_49,11,I,G,IH->HB->BG,57.0,457.65,31.49,0.3589
Base_18,19,E,I,EI,12.0,158.11,49.17,0.01
Base_68,18,F,B,FG->GB,39.0,299.54,28.97,0.4123
Base_77,18,H,F,HF,40.0,158.11,26.36,0.4682
Base_37,17,D,C,DJ->JC,31.0,330.28,40.0,0.1716
Base_38,18,E,H,EF->FH,36.0,316.23,32.5,0.3183
Base_63,15,B,E,BH->HF->FE,95.0,457.65,28.05,0.4299
Base_72,14,J,E,JI->IE,25.0,316.23,46.6,0.048
Base_19,19,F,G,FG,11.0,141.42,49.55,0.0055
Base_52,20,H,J,HC->CJ,21.0,261.8,48.33,0.0229
Base_57,15,A,C,AB->BC,40.0,308.11,34.24,0.3097
Base_50,13,F,D,FH->HC->CJ->JD,46.0,600.19,49.02,0.0157
Base_4,16,J,H,JC->CH,37.0,261.8,26.62,0.4578
Base_48,23,B,G,BG,25.0,158.11,26.36,0.4645
Base_56,14,F,J,FH->HC->CJ,33.0,419.92,48.79,0.0145
Base_40,21,E,H,EF->FH,35.0,316.23,32.86,0.3263
Base_62,18,J,B,JC->CB,32.0,300.0,34.22,0.2925
Base_46,16,J,H,JC->CH,39.0,261.8,25.77,0.48
Base_53,14,D,G,DA->AB->BG,72.0,466.23,30.56,0.3792
Base_60,14,E,F,EF,35.0,158.11,27.38,0.4381
Base_79,23,G,A,GB->BA,33.0,316.23,35.91,0.2758
Base_12,16,I,C,IH->HC,22.0,269.92,46.36,0.0518
Base_6,23,A,J,AD->DJ,31.0,330.28,40.81,0.1516
Base_33,15,J,B,JC->CB,32.0,300.0,37.0,0.2273
Base_7,17,J,C,JC,14.0,150.0,40.0,0.15
Base_71,18,H,J,HC->CJ,22.0,261.8,45.45,0.0655
Base_8,15,H,F,HF,51.0,158.11,25.91,0.4764
Base_55,18,H,I,HI,14.0,158.11,42.86,0.1114
Base_21,19,I,A,IH->HB->BA,37.0,457.65,46.62,0.0503
Base_54,20,C,H,CH,26.0,111.8,26.88,0.4512
Base_4,17,H,C,HC,10.0,111.8,42.0,0.12
Base_58,19,C,I,CH->HI,30.0,269.92,33.83,0.3013
Base_70,15,F,E,FE,25.0,158.11,25.91,0.4764
Base_11,18,F,J,FH->HC->CJ,37.0,419.92,42.43,0.1173
Base_15,19,A,H,AB->BH,70.0,299.54,34.39,0.2891
Base_35,16,I,C,IH->HC,21.0,269.92,49.05,0.0114
Base_51,15,D,G,DA->AB->BG,60.0,466.23,30.17,0.3887
Base_23,17,D,I,DJ->JI,28.0,338.39,44.64,0.0843
Base_44,17,D,H,DJ->JC->CH,43.0,442.08,38.95,0.1944
Base_64,16,C,G,CB->BG,73.0,308.11,34.11,0.2995
Base_25,14,E,J,EI->IJ,24.0,316.23,48.96,0.0125
Base_26,19,F,B,FG->GB,33.0,299.54,33.79,0.3194
Base_57,16,C,H,CH,16.0,111.8,32.69,0.3185
Base_0,19,A,I,AB->BH->HI,60.0,457.65,35.74,0.2647
Base_9,19,A,J,AD->DJ,26.0,330.28,47.69,0.04
Base_78,13,G,I,GF->FE->EI,47.0,457.65,36.06,0.2634
Base_1,22,J,B,JC->CB,26.0,300.0,42.5,0.1085
Base_40,22,H,B,HB,15.0,141.42,34.33,0.2787
Base_5,18,F,J,FH->HC->CJ,39.0,419.92,40.26,0.1497
Base_46,17,H,I,HI,15.0,158.11,40.67,0.14
Base_63,16,E,F,EF,20.0,158.11,38.33,0.2
Base_75,16,A,B,AB,24.0,158.11,33.33,0.2833
Base_12,17,C,J,CJ,14.0,150.0,40.0,0.15
Base_28,24,E,J,EI->IJ,25.0,316.23,48.4,0.0192
Base_32,16,A,C,AB->BC,71.0,308.11,36.29,0.2574
Base_73,16,I,F,IE->EF,29.0,316.23,43.97,0.1014
Base_29,21,D,C,DJ->JC,33.0,330.28,37.12,0.2139
Base_54,21,H,C,HC,10.0,111.8,43.0,0.108
Base_4,18,C,H,CH,10.0,111.8,42.0,0.114
Base_6,24,J,C,JC,17.0,150.0,32.06,0.3259
Base_18,20,I,B,IH->HB,26.0,299.54,43.27,0.1185
Base_24,18,E,G,EF->FG,32.0,299.54,35.16,0.29
Base_42,15,F,I,FE->EI,47.0,316.23,33.53,0.3212
Base_66,17,I,G,IH->HB->BG,119.0,457.65,35.13,0.2723
Base_35,17,C,H,CH,11.0,111.8,39.55,0.1655
Base_27,22,G,A,GB->BA,44.0,316.23,33.57,0.3149
Base_36,19,C,F,CH->HF,33.0,269.92,30.76,0.3576
Base_22,18,F,I,FE->EI,35.0,316.23,32.86,0.3371
Base_56,15,J,E,JI->IE,25.0,316.23,48.0,0.024
Base_2,16,C,E,CH->HF->FE,59.0,428.03,29.49,0.4061
Base_16,17,A,I,AB->BH->HI,71.0,457.65,38.04,0.2178
Base_23,18,I,E,IE,13.0,158.11,46.15,0.0462
Base_38,19,H,A,HB->BA,29.0,299.54,39.31,0.1814
Base_62,19,B,I,BH->HI,25.0,299.54,46.6,0.0432
Base_71,19,J,C,JC,19.0,150.0,29.21,0.3947
Base_25,15,J,D,JD,13.0,180.28,50.0,0.0
Base_37,18,C,F,CH->HF,30.0,269.92,33.67,0.288
Base_76,16,G,D,GB->BA->AD,50.0,466.23,37.78,0.2382
Base_65,17,B,F,BG->GF,56.0,299.54,32.5,0.3359
Base_5,19,J,I,JI,12.0,158.11,50.0,0.0
Base_34,17,G,C,GB->BC,39.0,308.11,34.24,0.3097
Base_33,16,B,J,BC->CJ,25.0,300.0,44.2,0.1064
Base_77,19,F,I,FE->EI,35.0,316.23,33.57,0.3246
Base_8,16,F,C,FH->HC,24.0,269.92,41.04,0.135
Base_73,17,F,H,FH,14.0,158.11,43.57,0.0943
Base_4,19,H,B,HB,13.0,141.42,39.62,0.1631
Base_21,20,A,J,AD->DJ,24.0,330.28,50.0,0.0
Base_41,20,F,B,FG->GB,43.0,299.54,37.67,0.2405
Base_45,17,B,E,BH->HF->FE,97.0,457.65,29.12,0.4118
Base_50,14,D,C,DJ->JC,34.0,330.28,37.35,0.2347
Base_55,19,I,C,IH->HC,25.0,269.92,40.0,0.1784
Base_3,16,B,E,BH->HF->FE,99.0,457.65,30.82,0.3744
Base_10,14,F,D,FH->HC->CJ->JD,51.0,600.19,43.33,0.1016
Base_68,19,B,G,BG,38.0,158.11,26.36,0.4645
Base_72,15,E,C,EI->IH->HC,37.0,428.03,41.76,0.1416
Base_48,24,G,B,GB,35.0,158.11,26.36,0.4645
Base_59,18,H,G,HB->BG,41.0,299.54,28.66,0.4088
Base_67,17,B,F,BG->GF,47.0,299.54,32.21,0.3376
Base_12,18,J,C,JC,18.0,150.0,36.67,0.2427
Base_35,18,H,I,HI,13.0,158.11,46.92,0.0369
Base_70,16,E,G,EF->FG,25.0,299.54,45.0,0.0696
Base_36,20,F,G,FG,13.0,141.42,42.31,0.1108
Base_78,14,I,H,IH,22.0,158.11,26.82,0.4527
Base_69,20,I,G,IH->HB->BG,112.0,457.65,33.97,0.2895
Base_20,22,H,E,HF->FE,48.0,316.23,29.32,0.3877
Base_52,21,J,F,JC->CH->HF,42.0,419.92,37.14,0.2167
Base_63,17,F,C,FH->HC,23.0,269.92,45.87,0.0574
Base_75,17,B,D,BA->AD,23.0,308.11,48.7,0.0157
Base_54,22,C,I,CH->HI,22.0,269.92,45.91,0.0545
Base_0,20,I,F,IE->EF,28.0,316.23,42.68,0.105
Base_6,25,C,I,CH->HI,21.0,269.92,46.67,0.0429
Base_21,21,J,C,JC,11.0,150.0,49.55,0.0055
Base_43,15,H,E,HF->FE,50.0,316.23,33.29,0.302
Base_8,17,C,B,CB,13.0,150.0,42.69,0.1015
Base_10,15,D,A,DA,11.0,150.0,49.09,0.0109
Base_28,25,J,E,JI->IE,27.0,316.23,45.0,0.0756
Base_4,20,B,C,BC,13.0,150.0,42.69,0.1154
Base_31,17,G,J,GB->BC->CJ,56.0,458.11,32.26,0.3468
Base_50,15,C,H,CH,14.0,111.8,28.93,0.4086
Base_53,15,G,I,GF->FE->EI,45.0,457.65,38.0,0.2356
Base_55,20,C,H,CH,14.0,111.8,29.29,0.4
Base_9,20,J,H,JC->CH,34.0,261.8,31.83,0.3407
Base_24,19,G,B,GB,27.0,158.11,25.0,0.5
Base_35,19,I,J,IJ,13.0,158.11,44.23,0.0877
Base_66,18,G,E,GF->FE,27.0,299.54,41.11,0.1333
Base_29,22,C,F,CH->HF,32.0,269.92,31.56,0.3469
Base_39,17,E,A,EF->FH->HB->BA,83.0,615.76,32.21,0.3334
Base_25,16,D,I,DJ->JI,25.0,338.39,50.0,0.0
Base_42,16,I,C,IH->HC,30.0,269.92,36.61,0.2579
Base_60,15,F,A,FH->HB->BA,49.0,457.65,34.69,0.2796
Base_32,17,C,A,CB->BA,35.0,308.11,32.43,0.3274
Base_49,12,G,C,GB->BC,58.0,308.11,29.74,0.3847
Base_33,17,J,A,JD->DA,24.0,330.28,49.79,0.0025
Base_74,15,B,F,BG->GF,65.0,299.54,34.39,0.3036
Base_41,21,B,A,BA,22.0,158.11,27.27,0.4409
Base_54,23,I,J,IJ,14.0,158.11,42.86,0.0986
Base_61,16,E,B,EF->FG->GB,75.0,457.65,34.2,0.3046
Base_19,20,G,D,GB->BA->AD,58.0,466.23,32.69,0.3419
Base_50,16,H,C,HC,9.0,111.8,50.0,0.0
Base_79,24,A,F,AB->BG->GF,53.0,457.65,35.38,0.2706
Base_7,18,C,G,CB->BG,50.0,308.11,36.2,0.2496
Base_21,22,C,B,CB,13.0,150.0,43.46,0.0923
Base_27,23,A,C,AB->BC,33.0,308.11,34.39,0.2655
Base_68,20,G,B,GB,23.0,158.11,25.43,0.4887
Base_14,22,J,G,JC->CB->BG,116.0,458.11,37.89,0.2159
Base_3,17,E,J,EI->IJ,25.0,316.23,46.6,0.048
Base_53,16,I,E,IE,12.0,158.11,50.0,0.0
Base_16,18,I,F,IE->EF,34.0,316.23,33.53,0.3053
Base_64,17,G,I,GF->FE->EI,47.0,457.65,44.47,0.086
Base_73,18,H,F,HF,28.0,158.11,27.86,0.4257
Base_2,17,E,H,EF->FH,35.0,316.23,32.86,0.3183
Base_15,20,H,D,HC->CJ->JD,49.0,442.08,33.16,0.3208
Base_67,18,F,C,FH->HC,26.0,269.92,39.42,0.2031
Base_12,19,C,I,CH->HI,26.0,269.92,39.62,0.2038
Base_26,20,B,E,BH->HF->FE,48.0,457.65,35.62,0.2687
Base_22,19,I,B,IH->HB,38.0,299.54,29.47,0.3942
Base_58,20,I,A,IH->HB->BA,52.0,457.65,36.15,0.2535
Base_1,23,B,E,BH->HF->FE,48.0,457.65,35.52,0.2712
Base_11,19,J,F,JC->CH->HF,53.0,419.92,30.75,0.3634
Base_0,21,F,H,FH,23.0,158.11,25.43,0.4887
Base_30,20,A,G,AB->BG,78.0,316.23,32.47,0.3171
Base_44,18,H,D,HC->CJ->JD,53.0,442.08,30.66,0.3721
Base_5,20,I,F,IE->EF,38.0,316.23,31.18,0.3558
Base_19,21,D,A,DA,11.0,150.0,50.0,0.0
Base_54,24,J,I,JI,12.0,158.11,50.0,0.0
Base_4,21,C,I,CH->HI,22.0,269.92,49.52,0.0057
Base_38,20,A,G,AB->BG,42.0,316.23,30.71,0.3552
Base_57,17,H,D,HC->CJ->JD,54.0,442.08,30.19,0.3811
Base_36,21,G,B,GB,32.0,158.11,27.86,0.4257
Base_42,17,C,B,CB,17.0,150.0,32.65,0.3153
Base_72,16,C,A,CB->BA,35.0,308.11,38.14,0.204
Base_49,13,C,B,CB,17.0,150.0,32.06,0.3212
Base_51,16,G,J,GB->BC->CJ,58.0,458.11,32.17,0.3242
Base_13,18,E,A,EF->FH->HB->BA,82.0,615.76,34.63,0.2798
Base_17,20,B,F,BG->GF,76.0,299.54,34.55,0.3018
Base_8,18,B,J,BC->CJ,28.0,300.0,38.93,0.1843
Base_18,21,B,E,BH->HF->FE,51.0,457.65,33.04,0.3255
Base_25,17,I,C,IH->HC,21.0,269.92,50.0,0.0
Base_31,18,J,D,JD,26.0,180.28,25.77,0.48
Base_26,21,E,I,EI,12.0,158.11,47.92,0.03
Base_34,18,C,D,CJ->JD,45.0,330.28,27.89,0.4351
Base_0,22,H,C,HC,9.0,111.8,50.0,0.0
Base_65,18,F,B,FG->GB,47.0,299.54,39.15,0.1996
Base_70,17,G,I,GF->FE->EI,39.0,457.65,43.33,0.1154
Base_2,18,H,F,HF,15.0,158.11,39.67,0.16
Base_24,20,B,J,BC->CJ,27.0,300.0,41.3,0.1519
Base_78,15,H,E,HF->FE,40.0,316.23,35.0,0.2667
Base_6,26,I,B,IH->HB,35.0,299.54,40.86,0.1629
Base_40,23,B,G,BG,62.0,158.11,26.36,0.4645
Base_61,17,B,I,BH->HI,23.0,299.54,49.13,0.0104
Base_57,18,D,A,DA,11.0,150.0,50.0,0.0
Base_21,23,B,G,BG,23.0,158.11,25.43,0.4887
Base_27,24,C,F,CH->HF,24.0,269.92,42.92,0.1133
Base_48,25,B,E,BH->HF->FE,46.0,457.65,42.93,0.1178
Base_46,18,I,G,IH->HB->BG,65.0,457.65,27.92,0.4289
Base_51,17,J,I,JI,12.0,158.11,50.0,0.0
Base_74,16,F,I,FE->EI,29.0,316.23,40.0,0.1759
Base_17,21,F,E,FE,13.0,158.11,46.15,0.0554
Base_62,20,I,A,IH->HB->BA,58.0,457.65,30.27,0.3782
Base_15,21,D,C,DJ->JC,24.0,330.28,50.0,0.0
Base_77,20,I,F,IE->EF,54.0,316.23,37.78,0.2293
Base_10,16,A,I,AB->BH->HI,41.0,457.65,41.83,0.1532
Base_35,20,J,F,JC->CH->HF,37.0,419.92,42.57,0.1308
Base_45,18,E,H,EF->FH,53.0,316.23,27.64,0.4343
Base_64,18,I,B,IH->HB,26.0,299.54,43.46,0.1015
Base_2,19,F,G,FG,11.0,141.42,49.55,0.0055
Base_37,19,F,D,FH->HC->CJ->JD,60.0,600.19,38.42,0.223
Base_11,20,F,H,FH,23.0,158.11,25.0,0.5
Base_47,18,A,G,AB->BG,96.0,316.23,32.34,0.324
Base_59,19,G,D,GB->BA->AD,54.0,466.23,32.45,0.3389
Base_21,24,G,F,GF,11.0,141.42,50.0,0.0
Base_55,21,H,G,HB->BG,44.0,299.54,25.68,0.4823
Base_69,21,G,D,GB->BA->AD,53.0,466.23,32.26,0.3438
Base_56,16,E,D,EI->IJ->JD,67.0,496.51,38.96,0.2087
Base_9,21,H,A,HB->BA,44.0,299.54,27.75,0.4285
Base_61,18,I,H,IH,15.0,158.11,38.33,0.1853
Base_63,18,C,D,CJ->JD,53.0,330.28,34.91,0.2815
Base_12,20,I,F,IE->EF,32.0,316.23,40.62,0.1744
Base_29,23,F,J,FH->HC->CJ,44.0,419.92,36.86,0.2614
Base_74,17,I,J,IJ,12.0,158.11,49.17,0.01
Base_24,21,J,H,JC->CH,20.0,261.8,50.0,0.0
Base_66,19,E,D,EI->IJ->JD,47.0,496.51,39.89,0.1962
Base_11,21,H,C,HC,9.0,111.8,47.78,0.0267
Base_20,23,E,B,EF->FG->GB,57.0,457.65,34.3,0.3018
Base_64,19,B,H,BH,11.0,141.42,50.0,0.0
Base_68,21,B,E,BH->HF->FE,40.0,457.65,42.0,0.1345
Base_30,21,G,C,GB->BC,32.0,308.11,35.31,0.2812
Base_35,21,F,E,FE,12.0,158.11,47.5,0.03
Base_43,16,E,H,EF->FH,54.0,316.23,25.56,0.4856
Base_7,19,G,A,GB->BA,42.0,316.23,27.62,0.4319
Base_49,14,B,G,BG,29.0,158.11,25.91,0.4764
Base_58,21,A,C,AB->BC,36.0,308.11,32.94,0.34
Base_3,18,J,F,JC->CH->HF,42.0,419.92,37.14,0.249
Base_67,19,C,A,CB->BA,40.0,308.11,30.0,0.388
Base_14,23,G,A,GB->BA,45.0,316.23,28.18,0.4173
Base_46,19,G,B,GB,22.0,158.11,26.82,0.4527
Base_50,17,C,G,CB->BG,48.0,308.11,32.71,0.3271
Base_54,25,I,D,IJ->JD,37.0,338.39,45.14,0.087
Base_27,25,F,I,FE->EI,24.0,316.23,48.75,0.015
Base_23,19,E,A,EF->FH->HB->BA,81.0,615.76,31.48,0.3442
Base_73,19,F,J,FH->HC->CJ,47.0,419.92,36.51,0.2656
Base_79,25,F,H,FH,51.0,158.11,27.27,0.4409
Base_24,22,H,I,HI,12.0,158.11,50.0,0.0
Base_63,19,D,A,DA,15.0,150.0,37.0,0.204
Base_5,21,F,H,FH,42.0,158.11,27.73,0.4364
Base_20,24,B,C,BC,12.0,150.0,47.92,0.025
Base_1,24,E,H,EF->FH,46.0,316.23,28.02,0.427
Base_49,15,G,F,GF,11.0,141.42,49.55,0.0055
Base_56,17,D,J,DJ,18.0,180.28,37.22,0.2089
Base_7,20,A,D,AD,12.0,150.0,47.08,0.035
Base_18,22,E,D,EI->IJ->JD,38.0,496.51,48.95,0.0142
Base_40,24,G,C,GB->BC,33.0,308.11,35.15,0.28
Base_78,16,E,G,EF->FG,34.0,299.54,36.77,0.2265
Base_8,19,J,A,JD->DA,39.0,330.28,32.24,0.3284
Base_22,20,B,F,BG->GF,50.0,299.54,32.79,0.3418
Base_71,20,C,G,CB->BG,87.0,308.11,37.7,0.2214
Base_21,25,F,H,FH,23.0,158.11,36.25,0.2687
Base_3,19,F,G,FG,14.0,141.42,37.86,0.2143
Base_46,20,B,C,BC,12.0,150.0,47.92,0.025
Base_10,17,I,B,IH->HB,31.0,299.54,36.61,0.2374
Base_16,19,F,D,FH->HC->CJ->JD,57.0,600.19,39.47,0.207
Base_17,22,E,C,EI->IH->HC,33.0,428.03,49.85,0.0018
Base_43,17,H,B,HB,19.0,141.42,31.88,0.3263
Base_64,20,H,J,HC->CJ,20.0,261.8,50.0,0.0
Base_42,18,B,E,BH->HF->FE,49.0,457.65,34.8,0.2959
Base_53,17,E,B,EF->FG->GB,60.0,457.65,31.92,0.3553
Base_65,19,B,F,BG->GF,45.0,299.54,33.48,0.3188
Base_40,25,C,H,CH,10.0,111.8,42.0,0.148
Base_52,22,F,A,FH->HB->BA,81.0,457.65,30.37,0.3701
Base_68,22,E,H,EF->FH,24.0,316.23,50.0,0.0
Base_75,18,D,G,DA->AB->BG,81.0,466.23,28.83,0.421
Base_56,18,J,D,JD,13.0,180.28,50.0,0.0
Base_4,22,I,A,IH->HB->BA,56.0,457.65,34.64,0.2846
Base_25,18,C,E,CH->HF->FE,51.0,428.03,31.27,0.3667
Base_47,19,G,H,GB->BH,37.0,299.54,33.33,0.3206
Base_18,23,D,A,DA,15.0,150.0,36.33,0.216
Base_26,22,I,A,IH->HB->BA,52.0,457.65,31.92,0.3396
Base_38,21,G,D,GB->BA->AD,58.0,466.23,31.47,0.3603
Base_76,17,D,G,DA->AB->BG,99.0,466.23,30.1,0.3905
Base_66,20,D,C,DJ->JC,31.0,330.28,40.16,0.1574
Base_77,21,F,B,FG->GB,42.0,299.54,32.62,0.3362
Base_79,26,H,J,HC->CJ,20.0,261.8,50.0,0.0
Base_43,18,B,H,BH,11.0,141.42,46.36,0.0436
Base_46,21,C,H,CH,12.0,111.8,34.17,0.2683
Base_24,23,I,C,IH->HC,21.0,269.92,48.33,0.02
Base_27,26,I,F,IE->EF,24.0,316.23,50.0,0.0
Base_45,19,H,E,HF->FE,43.0,316.23,26.86,0.4516
Base_0,23,C,E,CH->HF->FE,55.0,428.03,30.91,0.3713
Base_31,19,D,F,DJ->JC->CH->HF,57.0,600.19,38.77,0.2151
Base_40,26,H,C,HC,9.0,111.8,45.56,0.0533
Base_53,18,B,C,BC,11.0,150.0,50.0,0.0
Base_64,21,J,D,JD,13.0,180.28,50.0,0.0
Base_11,22,C,A,CB->BA,34.0,308.11,33.24,0.3324
Base_34,19,D,F,DJ->JC->CH->HF,57.0,600.19,38.86,0.213
Base_35,22,E,C,EI->IH->HC,33.0,428.03,48.94,0.0127
Base_58,22,C,F,CH->HF,32.0,269.92,31.25,0.3619
Base_67,20,A,J,AD->DJ,30.0,330.28,40.67,0.1573
Base_2,20,G,J,GB->BC->CJ,45.0,458.11,37.0,0.2582
Base_12,21,F,B,FG->GB,38.0,299.54,29.47,0.3879
Base_49,16,F,E,FE,22.0,158.11,26.36,0.4645
Base_68,23,H,B,HB,11.0,141.42,46.36,0.0436
Base_70,18,I,G,IH->HB->BG,57.0,457.65,30.09,0.3761
Base_60,16,A,I,AB->BH->HI,81.0,457.65,37.07,0.2552
Base_73,20,J,B,JC->CB,26.0,300.0,44.23,0.0831
Base_75,19,G,F,GF,12.0,141.42,42.5,0.115
Base_14,24,A,J,AD->DJ,31.0,330.28,39.68,0.1761
Base_25,19,E,I,EI,12.0,158.11,50.0,0.0
Base_48,26,E,B,EF->FG->GB,55.0,457.65,33.61,0.3059
Base_16,20,D,J,DJ,20.0,180.28,34.0,0.278
Base_30,22,C,A,CB->BA,39.0,308.11,37.31,0.2349
Base_32,18,A,F,AB->BG->GF,84.0,457.65,28.2,0.4328
Base_47,20,H,I,HI,12.0,158.11,50.0,0.0
Base_43,19,H,B,HB,11.0,141.42,48.18,0.0218
Base_55,22,G,A,GB->BA,48.0,316.23,28.41,0.4171
Base_71,21,G,B,GB,27.0,158.11,25.91,0.4764
Base_79,27,J,D,JD,13.0,180.28,50.0,0.0
Base_27,27,F,H,FH,12.0,158.11,50.0,0.0
Base_28,26,E,A,EF->FH->HB->BA,97.0,615.76,31.14,0.3614
Base_0,24,E,F,EF,13.0,158.11,46.54,0.0415
Base_13,19,A,H,AB->BH,72.0,299.54,28.08,0.4303
Base_40,27,C,J,CJ,13.0,150.0,41.92,0.1154
Base_9,22,A,G,AB->BG,51.0,316.23,25.89,0.4769
Base_35,23,C,J,CJ,13.0,150.0,42.31,0.1108
Base_73,21,B,C,BC,11.0,150.0,50.0,0.0
Base_6,27,B,F,BG->GF,68.0,299.54,34.24,0.3097
Base_61,19,H,E,HF->FE,53.0,316.23,25.89,0.4769
Base_74,18,J,F,JC->CH->HF,51.0,419.92,36.08,0.2682
Base_25,20,I,H,IH,12.0,158.11,50.0,0.0
Base_20,25,C,G,CB->BG,40.0,308.11,35.12,0.2815
Base_47,21,I,J,IJ,12.0,158.11,50.0,0.0
Base_33,18,A,I,AB->BH->HI,96.0,457.65,34.69,0.2992
Base_43,20,B,C,BC,11.0,150.0,50.0,0.0
Base_1,25,H,F,HF,42.0,158.11,26.36,0.4682
Base_3,20,G,E,GF->FE,37.0,299.54,32.84,0.3238
Base_10,18,B,D,BA->AD,35.0,308.11,39.66,0.1917
Base_13,20,H,C,HC,9.0,111.8,50.0,0.0
Base_34,20,F,C,FH->HC,21.0,269.92,50.0,0.0
Base_5,22,H,F,HF,44.0,158.11,26.36,0.4645
Base_22,21,F,I,FE->EI,40.0,316.23,33.43,0.3303
Base_12,22,B,G,BG,22.0,158.11,25.91,0.4764
Base_67,21,J,B,JC->CB,23.0,300.0,47.83,0.0313
Base_15,22,C,E,CH->HF->FE,70.0,428.03,31.29,0.3689
Base_24,24,C,D,CJ->JD,26.0,330.28,46.15,0.0577
Base_65,20,F,B,FG->GB,35.0,299.54,33.71,0.3229
Base_2,21,J,E,JI->IE,24.0,316.23,50.0,0.0
Base_60,17,I,B,IH->HB,23.0,299.54,49.35,0.0078
Base_77,22,B,I,BH->HI,29.0,299.54,37.59,0.2338
Base_29,24,J,G,JC->CB->BG,62.0,458.11,39.92,0.1871
Base_36,22,B,F,BG->GF,89.0,299.54,33.38,0.3306
Base_49,17,E,H,EF->FH,26.0,316.23,46.73,0.0392
Base_61,20,E,F,EF,12.0,158.11,50.0,0.0
Base_50,18,G,H,GB->BH,57.0,299.54,27.5,0.435
Base_13,21,C,J,CJ,11.0,150.0,50.0,0.0
Base_35,24,J,C,JC,19.0,150.0,30.26,0.3632
Base_38,22,D,C,DJ->JC,37.0,330.28,33.38,0.3016
Base_46,22,H,D,HC->CJ->JD,35.0,442.08,48.0,0.0309
Base_76,18,G,C,GB->BC,37.0,308.11,31.53,0.3556
Base_27,28,H,A,HB->BA,23.0,299.54,49.13,0.0104
Base_42,19,E,B,EF->FG->GB,46.0,457.65,36.74,0.2591
Base_62,21,A,I,AB->BH->HI,81.0,457.65,29.82,0.3932
Base_68,24,B,I,BH->HI,33.0,299.54,33.33,0.317
Base_39,18,A,G,AB->BG,115.0,316.23,25.35,0.491
Base_58,23,F,B,FG->GB,35.0,299.54,32.86,0.3331
Base_79,28,D,I,DJ->JI,26.0,338.39,48.46,0.0208
Base_40,28,J,E,JI->IE,24.0,316.23,49.17,0.0125
Base_78,17,G,I,GF->FE->EI,56.0,457.65,34.38,0.2932
Base_37,20,D,G,DA->AB->BG,81.0,466.23,32.1,0.3333
Base_77,23,I,J,IJ,12.0,158.11,50.0,0.0
Base_49,18,H,B,HB,11.0,141.42,50.0,0.0
Base_51,18,I,G,IH->HB->BG,87.0,457.65,38.33,0.2113
Base_53,19,C,F,CH->HF,39.0,269.92,26.28,0.4667
Base_14,25,J,H,JC->CH,36.0,261.8,32.22,0.3422
Base_44,19,D,B,DA->AB,104.0,308.11,40.77,0.1675
Base_48,27,B,I,BH->HI,34.0,299.54,34.55,0.2939
Base_71,22,B,G,BG,32.0,158.11,31.84,0.3505
Base_22,22,I,C,IH->HC,21.0,269.92,48.57,0.0171
Base_47,22,J,E,JI->IE,25.0,316.23,48.4,0.0192
Base_33,19,I,D,IJ->JD,25.0,338.39,50.0,0.0
Base_54,26,D,F,DJ->JC->CH->HF,71.0,600.19,33.24,0.3211
