driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Balanced_2,17,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,18,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,18,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,18,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,18,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,18,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,18,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,18,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,18,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,18,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,18,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,18,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,18,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,19,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,19,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,19,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,19,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,19,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,19,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,19,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,19,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,19,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,19,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,19,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,19,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,20,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,20,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,20,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,20,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,20,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,20,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,20,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,20,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,20,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,20,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,20,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,20,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,21,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,21,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,21,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,21,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,21,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,21,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,21,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,21,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
